location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_vaccinations_per_million
Taiwan,TWN,2021-08-02,8405085,8001300,403785,,134872,198851,35.29,33.6,1.7,,8349
Taiwan,TWN,2021-08-03,8501137,8083073,418064,,96052,168979,35.69,33.94,1.76,,7095
Taiwan,TWN,2021-08-04,8607387,8170117,437270,,106250,145528,36.14,34.3,1.84,,6110
Taiwan,TWN,2021-08-05,8875048,8418179,456869,,267661,149725,37.26,35.35,1.92,,6287
Taiwan,TWN,2021-08-06,9154501,8661701,492800,,279453,152233,38.44,36.37,2.07,,6392
Taiwan,TWN,2021-08-07,,,,,,141122,,,,,5925
Taiwan,TWN,2021-08-08,9180297,8679320,500977,,,130012,38.55,36.44,2.1,,5459
Taiwan,TWN,2021-08-09,9228263,8709234,519029,,47966,117597,38.75,36.57,2.18,,4938
Taiwan,TWN,2021-08-10,9265758,8725490,540268,,37495,109232,38.9,36.64,2.27,,4586
Taiwan,TWN,2021-08-11,9433236,8867289,565947,,167478,117978,39.61,37.23,2.38,,4954
Taiwan,TWN,2021-08-12,9602785,9006569,596216,,169549,103962,40.32,37.82,2.5,,4365
Taiwan,TWN,2021-08-13,9749241,9100495,648746,,146456,84963,40.93,38.21,2.72,,3567
Taiwan,TWN,2021-08-14,,,,,,88520,,,,,3717
Taiwan,TWN,2021-08-15,9824837,9162953,661884,,,92077,41.25,38.47,2.78,,3866
Taiwan,TWN,2021-08-16,9887295,9203556,683739,,62458,94147,41.51,38.64,2.87,,3953
Taiwan,TWN,2021-08-17,9951034,9247088,703946,,63739,97897,41.78,38.83,2.96,,4110
Tajikistan,TJK,2021-05-09,70517,70517,,,,,0.74,0.74,,,
Tajikistan,TJK,2021-05-10,,,,,,261,,,,,27
Tajikistan,TJK,2021-05-11,,,,,,261,,,,,27
Tajikistan,TJK,2021-05-12,,,,,,261,,,,,27
Tajikistan,TJK,2021-05-13,,,,,,261,,,,,27
Tajikistan,TJK,2021-05-14,,,,,,261,,,,,27
Tajikistan,TJK,2021-05-15,,,,,,261,,,,,27
Tajikistan,TJK,2021-05-16,72347,72347,,,,261,0.76,0.76,,,27
Tajikistan,TJK,2021-05-17,,,,,,266,,,,,28
Tajikistan,TJK,2021-05-18,,,,,,271,,,,,28
Tajikistan,TJK,2021-05-19,,,,,,275,,,,,29
Tajikistan,TJK,2021-05-20,,,,,,280,,,,,29
Tajikistan,TJK,2021-05-21,,,,,,284,,,,,30
Tajikistan,TJK,2021-05-22,,,,,,289,,,,,30
Tajikistan,TJK,2021-05-23,74403,74403,,,,294,0.78,0.78,,,31
Tajikistan,TJK,2021-05-24,,,,,,606,,,,,64
Tajikistan,TJK,2021-05-25,,,,,,919,,,,,96
Tajikistan,TJK,2021-05-26,,,,,,1231,,,,,129
Tajikistan,TJK,2021-05-27,,,,,,1544,,,,,162
Tajikistan,TJK,2021-05-28,,,,,,1857,,,,,195
Tajikistan,TJK,2021-05-29,,,,,,2169,,,,,227
Tajikistan,TJK,2021-05-30,91775,79376,12399,,,2482,0.96,0.83,0.13,,260
Tajikistan,TJK,2021-05-31,,,,,,2240,,,,,235
Tajikistan,TJK,2021-06-01,,,,,,1998,,,,,209
Tajikistan,TJK,2021-06-02,,,,,,1756,,,,,184
Tajikistan,TJK,2021-06-03,,,,,,1514,,,,,159
Tajikistan,TJK,2021-06-04,,,,,,1272,,,,,133
Tajikistan,TJK,2021-06-05,,,,,,1030,,,,,108
Tajikistan,TJK,2021-06-06,97290,83743,13547,,,788,1.02,0.88,0.14,,83
Tajikistan,TJK,2021-06-07,,,,,,786,,,,,82
Tajikistan,TJK,2021-06-08,,,,,,784,,,,,82
Tajikistan,TJK,2021-06-09,,,,,,782,,,,,82
Tajikistan,TJK,2021-06-10,,,,,,780,,,,,82
Tajikistan,TJK,2021-06-11,,,,,,778,,,,,82
Tajikistan,TJK,2021-06-12,,,,,,776,,,,,81
Tajikistan,TJK,2021-06-13,102711,89121,13590,,,774,1.08,0.93,0.14,,81
Tajikistan,TJK,2021-06-14,,,,,,1263,,,,,132
Tajikistan,TJK,2021-06-15,,,,,,1752,,,,,184
Tajikistan,TJK,2021-06-16,,,,,,2240,,,,,235
Tajikistan,TJK,2021-06-17,,,,,,2729,,,,,286
Tajikistan,TJK,2021-06-18,,,,,,3218,,,,,337
Tajikistan,TJK,2021-06-19,,,,,,3706,,,,,389
Tajikistan,TJK,2021-06-20,132075,116341,15734,,,4195,1.38,1.22,0.16,,440
Tajikistan,TJK,2021-06-21,,,,,,5464,,,,,573
Tajikistan,TJK,2021-06-22,,,,,,6734,,,,,706
Tajikistan,TJK,2021-06-23,,,,,,8004,,,,,839
Tajikistan,TJK,2021-06-24,,,,,,9273,,,,,972
Tajikistan,TJK,2021-06-25,,,,,,10543,,,,,1105
Tajikistan,TJK,2021-06-26,,,,,,11812,,,,,1238
Tajikistan,TJK,2021-06-27,223648,205619,18029,,,13082,2.34,2.16,0.19,,1372
Tajikistan,TJK,2021-06-28,,,,,,13239,,,,,1388
Tajikistan,TJK,2021-06-29,,,,,,13396,,,,,1405
Tajikistan,TJK,2021-06-30,,,,,,13552,,,,,1421
Tajikistan,TJK,2021-07-01,,,,,,13709,,,,,1437
Tajikistan,TJK,2021-07-02,,,,,,13866,,,,,1454
Tajikistan,TJK,2021-07-03,,,,,,14023,,,,,1470
Tajikistan,TJK,2021-07-04,322907,304039,18868,,,14180,3.39,3.19,0.2,,1487
Tajikistan,TJK,2021-07-05,,,,,,13680,,,,,1434
Tajikistan,TJK,2021-07-06,,,,,,13181,,,,,1382
Tajikistan,TJK,2021-07-07,,,,,,12682,,,,,1330
Tajikistan,TJK,2021-07-08,,,,,,12182,,,,,1277
Tajikistan,TJK,2021-07-09,,,,,,11683,,,,,1225
Tajikistan,TJK,2021-07-10,,,,,,11183,,,,,1173
Tajikistan,TJK,2021-07-11,397694,377744,19950,,,10684,4.17,3.96,0.21,,1120
Tajikistan,TJK,2021-07-12,,,,,,10273,,,,,1077
Tajikistan,TJK,2021-07-13,,,,,,9863,,,,,1034
Tajikistan,TJK,2021-07-14,,,,,,9452,,,,,991
Tajikistan,TJK,2021-07-15,,,,,,9041,,,,,948
Tajikistan,TJK,2021-07-16,,,,,,8631,,,,,905
Tajikistan,TJK,2021-07-17,,,,,,8220,,,,,862
Tajikistan,TJK,2021-07-18,452362,431058,21034,,,7810,4.74,4.52,0.22,,819
Tajikistan,TJK,2021-07-19,,,,,,7504,,,,,787
Tajikistan,TJK,2021-07-20,,,,,,7199,,,,,755
Tajikistan,TJK,2021-07-21,,,,,,6894,,,,,723
Tajikistan,TJK,2021-07-22,,,,,,6588,,,,,691
Tajikistan,TJK,2021-07-23,,,,,,6283,,,,,659
Tajikistan,TJK,2021-07-24,,,,,,5977,,,,,627
Tajikistan,TJK,2021-07-25,492066,462542,29524,,,5672,5.16,4.85,0.31,,595
Tajikistan,TJK,2021-07-26,,,,,,11285,,,,,1183
Tajikistan,TJK,2021-07-27,,,,,,16898,,,,,1772
Tajikistan,TJK,2021-07-28,,,,,,22511,,,,,2360
Tajikistan,TJK,2021-07-29,,,,,,28125,,,,,2949
Tajikistan,TJK,2021-07-30,,,,,,33738,,,,,3537
Tajikistan,TJK,2021-07-31,,,,,,39351,,,,,4126
Tajikistan,TJK,2021-08-01,806815,750514,56301,,,44964,8.46,7.87,0.59,,4714
Tajikistan,TJK,2021-08-02,,,,,,52219,,,,,5475
Tajikistan,TJK,2021-08-03,,,,,,59474,,,,,6236
Tajikistan,TJK,2021-08-04,1094058,1013808,80250,,,66729,11.47,10.63,0.84,,6996
Tajikistan,TJK,2021-08-05,,,,,,72089,,,,,7558
Tajikistan,TJK,2021-08-06,,,,,,77450,,,,,8120
Tajikistan,TJK,2021-08-07,,,,,,82810,,,,,8682
Tajikistan,TJK,2021-08-08,,,,,,88171,,,,,9245
Tajikistan,TJK,2021-08-09,,,,,,86277,,,,,9046
Tajikistan,TJK,2021-08-10,,,,,,84382,,,,,8847
Tajikistan,TJK,2021-08-11,1671475,1541475,130000,,,82488,17.53,16.16,1.36,,8649
Tanzania,TZA,2021-08-08,105745,105745,105745,,,,0.18,0.18,0.18,,
Tanzania,TZA,2021-08-09,,,,,,14110,,,,,236
Tanzania,TZA,2021-08-10,,,,,,14110,,,,,236
Tanzania,TZA,2021-08-11,,,,,,14110,,,,,236
Tanzania,TZA,2021-08-12,,,,,,14110,,,,,236
Tanzania,TZA,2021-08-13,,,,,,14110,,,,,236
Tanzania,TZA,2021-08-14,,,,,,14110,,,,,236
Tanzania,TZA,2021-08-15,,,,,,14110,,,,,236
Tanzania,TZA,2021-08-16,218621,,209271,,,14110,0.37,,0.35,,236
Thailand,THA,2021-02-27,0,0,,,,,0.0,0.0,,,
Thailand,THA,2021-02-28,,,,,,160,,,,,2
Thailand,THA,2021-03-01,319,319,,,,160,0.0,0.0,,,2
Thailand,THA,2021-03-02,7262,7262,,,6943,2421,0.01,0.01,,,35
Thailand,THA,2021-03-03,,,,,,2639,,,,,38
Thailand,THA,2021-03-04,,,,,,2770,,,,,40
Thailand,THA,2021-03-05,,,,,,2858,,,,,41
Thailand,THA,2021-03-06,,,,,,2920,,,,,42
Thailand,THA,2021-03-07,,,,,,3368,,,,,48
Thailand,THA,2021-03-08,,,,,,3816,,,,,55
Thailand,THA,2021-03-09,,,,,,3295,,,,,47
Thailand,THA,2021-03-10,33621,33621,,,,3295,0.05,0.05,,,47
Thailand,THA,2021-03-11,,,,,,3787,,,,,54
Thailand,THA,2021-03-12,,,,,,4279,,,,,61
Thailand,THA,2021-03-13,53842,53842,,,,4772,0.08,0.08,,,68
Thailand,THA,2021-03-14,,,,,,4927,,,,,71
Thailand,THA,2021-03-15,,,,,,5082,,,,,73
Thailand,THA,2021-03-16,,,,,,5238,,,,,75
Thailand,THA,2021-03-17,,,,,,5393,,,,,77
Thailand,THA,2021-03-18,,,,,,5056,,,,,72
Thailand,THA,2021-03-19,,,,,,4719,,,,,68
Thailand,THA,2021-03-20,,,,,,4383,,,,,63
Thailand,THA,2021-03-21,,,,,,4383,,,,,63
Thailand,THA,2021-03-22,,,,,,4383,,,,,63
Thailand,THA,2021-03-23,,,,,,4383,,,,,63
Thailand,THA,2021-03-24,102050,96188,5862,,,4383,0.15,0.14,0.01,,63
Thailand,THA,2021-03-25,,,,,,5624,,,,,81
Thailand,THA,2021-03-26,,,,,,6865,,,,,98
Thailand,THA,2021-03-27,,,,,,8106,,,,,116
Thailand,THA,2021-03-28,,,,,,9347,,,,,134
Thailand,THA,2021-03-29,,,,,,10589,,,,,152
Thailand,THA,2021-03-30,180477,151413,29064,,,11830,0.26,0.22,0.04,,169
Thailand,THA,2021-03-31,,,,,,12930,,,,,185
Thailand,THA,2021-04-01,204642,167235,37407,,,12789,0.29,0.24,0.05,,183
Thailand,THA,2021-04-02,231882,189666,42216,,27240,14813,0.33,0.27,0.06,,212
Thailand,THA,2021-04-03,244254,201864,42390,,12372,14713,0.35,0.29,0.06,,211
Thailand,THA,2021-04-04,257484,213948,43536,,13230,14736,0.37,0.31,0.06,,211
Thailand,THA,2021-04-05,294881,247850,47031,,37397,18211,0.42,0.36,0.07,,261
Thailand,THA,2021-04-06,323989,274354,49635,,29108,20502,0.46,0.39,0.07,,294
Thailand,THA,2021-04-07,391752,336808,54944,,67763,28456,0.56,0.48,0.08,,408
Thailand,THA,2021-04-08,466374,405911,60463,,74622,37390,0.67,0.58,0.09,,536
Thailand,THA,2021-04-09,537380,470301,67079,,71006,43643,0.77,0.67,0.1,,625
Thailand,THA,2021-04-10,555396,485957,69439,,18016,44449,0.8,0.7,0.1,,637
Thailand,THA,2021-04-11,570052,498791,71261,,14656,44653,0.82,0.71,0.1,,640
Thailand,THA,2021-04-12,578532,505215,73317,,8480,40522,0.83,0.72,0.11,,581
Thailand,THA,2021-04-13,579305,505744,73561,,773,36474,0.83,0.72,0.11,,523
Thailand,THA,2021-04-14,,,,,,27274,,,,,391
Thailand,THA,2021-04-15,586032,510456,75576,,,17094,0.84,0.73,0.11,,245
Thailand,THA,2021-04-16,605259,523830,81429,,19227,9697,0.87,0.75,0.12,,139
Thailand,THA,2021-04-17,608521,526706,81815,,3262,7589,0.87,0.75,0.12,,109
Thailand,THA,2021-04-18,618583,535925,82658,,10062,6933,0.89,0.77,0.12,,99
Thailand,THA,2021-04-19,666210,571825,94385,,47627,12525,0.95,0.82,0.14,,179
Thailand,THA,2021-04-20,712610,604947,107663,,46400,19044,1.02,0.87,0.15,,273
Thailand,THA,2021-04-21,864840,746617,118223,,152230,40310,1.24,1.07,0.17,,578
Thailand,THA,2021-04-22,964825,834082,130743,,99985,54113,1.38,1.19,0.19,,775
Thailand,THA,2021-04-23,1095445,934449,160996,,130620,70027,1.57,1.34,0.23,,1003
Thailand,THA,2021-04-24,1124153,949124,175029,,28708,73662,1.61,1.36,0.25,,1055
Thailand,THA,2021-04-25,1149666,972204,177462,,25513,75869,1.65,1.39,0.25,,1087
Thailand,THA,2021-04-26,1227032,1012388,214644,,77366,80117,1.76,1.45,0.31,,1148
Thailand,THA,2021-04-27,1279713,1038960,240753,,52681,81015,1.83,1.49,0.34,,1161
Thailand,THA,2021-04-28,1344646,1059721,284925,,64933,68544,1.93,1.52,0.41,,982
Thailand,THA,2021-04-29,1411614,1075756,335858,,66968,63827,2.02,1.54,0.48,,914
Thailand,THA,2021-04-30,1477078,1095230,381848,,65464,54519,2.12,1.57,0.55,,781
Thailand,THA,2021-05-01,1484565,1097862,386703,,7487,51487,2.13,1.57,0.55,,738
Thailand,THA,2021-05-02,1486907,1099460,387447,,2342,48177,2.13,1.58,0.56,,690
Thailand,THA,2021-05-03,1498617,1106071,392546,,11710,38798,2.15,1.58,0.56,,556
Thailand,THA,2021-05-04,1573075,1150564,422511,,74458,41909,2.25,1.65,0.61,,600
Thailand,THA,2021-05-05,1601833,1167719,434114,,28758,36741,2.29,1.67,0.62,,526
Thailand,THA,2021-05-06,1651782,1201258,450524,,49949,34310,2.37,1.72,0.65,,492
Thailand,THA,2021-05-07,1730488,1262703,467785,,78706,36201,2.48,1.81,0.67,,519
Thailand,THA,2021-05-08,1743720,1273666,470054,,13232,37022,2.5,1.82,0.67,,530
Thailand,THA,2021-05-09,1809894,1296440,513454,,66174,46141,2.59,1.86,0.74,,661
Thailand,THA,2021-05-10,1898454,1365992,532462,,88560,57120,2.72,1.96,0.76,,818
Thailand,THA,2021-05-11,1935565,1372013,563552,,37111,51784,2.77,1.97,0.81,,742
Thailand,THA,2021-05-12,2040363,1395130,645233,,104798,62647,2.92,2.0,0.92,,898
Thailand,THA,2021-05-13,2124732,1416732,708300,,84369,67564,3.04,2.03,1.01,,968
Thailand,THA,2021-05-14,,,,,,62967,,,,,902
Thailand,THA,2021-05-15,,,,,,67723,,,,,970
Thailand,THA,2021-05-16,2264308,1482702,781606,,,64916,3.24,2.12,1.12,,930
Thailand,THA,2021-05-17,2340995,1521034,819961,,76687,63220,3.35,2.18,1.17,,906
Thailand,THA,2021-05-18,2445645,1585773,859872,,104650,72869,3.5,2.27,1.23,,1044
Thailand,THA,2021-05-19,2540116,1647871,892245,,94471,71393,3.64,2.36,1.28,,1023
Thailand,THA,2021-05-20,2648256,1726431,921825,,108140,74789,3.79,2.47,1.32,,1071
Thailand,THA,2021-05-21,2811549,1849393,962156,,163293,91470,4.03,2.65,1.38,,1310
Thailand,THA,2021-05-22,2865091,1898332,966759,,53542,92473,4.1,2.72,1.39,,1325
Thailand,THA,2021-05-23,2910664,1941565,969099,,45573,92337,4.17,2.78,1.39,,1323
Thailand,THA,2021-05-24,3024313,2044123,980190,,113649,97617,4.33,2.93,1.4,,1399
Thailand,THA,2021-05-25,3147227,2157609,989618,,122914,100226,4.51,3.09,1.42,,1436
Thailand,THA,2021-05-26,3208882,2214721,994161,,61655,95538,4.6,3.17,1.42,,1369
Thailand,THA,2021-05-27,3347050,2319304,1027746,,138168,99828,4.8,3.32,1.47,,1430
Thailand,THA,2021-05-28,3504125,2415903,1088222,,157075,98939,5.02,3.46,1.56,,1417
Thailand,THA,2021-05-29,3548330,2453807,1094523,,44205,97606,5.08,3.52,1.57,,1398
Thailand,THA,2021-05-30,3609882,2498929,1110953,,61552,99888,5.17,3.58,1.59,,1431
Thailand,THA,2021-05-31,3664859,2539491,1125368,,54977,91507,5.25,3.64,1.61,,1311
Thailand,THA,2021-06-01,3753718,2591372,1162346,,88859,86642,5.38,3.71,1.67,,1241
Thailand,THA,2021-06-02,,,,,,92682,,,,,1328
Thailand,THA,2021-06-03,3961589,2727759,1233830,,,87791,5.68,3.91,1.77,,1258
Thailand,THA,2021-06-04,4142944,2818676,1324268,,181355,91260,5.94,4.04,1.9,,1307
Thailand,THA,2021-06-05,4190503,2845287,1345216,,47559,91739,6.0,4.08,1.93,,1314
Thailand,THA,2021-06-06,4218094,2855041,1363053,,27591,86887,6.04,4.09,1.95,,1245
Thailand,THA,2021-06-07,4634941,3243913,1391028,,416847,138583,6.64,4.65,1.99,,1985
Thailand,THA,2021-06-08,5107069,3672372,1434697,,472128,193336,7.32,5.26,2.06,,2770
Thailand,THA,2021-06-09,5443743,3966091,1477652,,336674,226584,7.8,5.68,2.12,,3246
Thailand,THA,2021-06-10,5667058,4143444,1523614,,223315,243638,8.12,5.94,2.18,,3491
Thailand,THA,2021-06-11,5975070,4362685,1612835,,308012,261732,8.56,6.25,2.31,,3750
Thailand,THA,2021-06-12,6081242,4456786,1624456,,106172,270106,8.71,6.39,2.33,,3870
Thailand,THA,2021-06-13,6188124,4531914,1656210,,106882,281433,8.87,6.49,2.37,,4032
Thailand,THA,2021-06-14,6511184,4762063,1749121,,323060,268035,9.33,6.82,2.51,,3840
Thailand,THA,2021-06-15,6780816,4948227,1832589,,269632,239107,9.71,7.09,2.63,,3426
Thailand,THA,2021-06-16,7003783,5114755,1889028,,222967,222863,10.03,7.33,2.71,,3193
Thailand,THA,2021-06-17,7219668,5252531,1967137,,215885,221801,10.34,7.53,2.82,,3178
Thailand,THA,2021-06-18,7483083,5434119,2048964,,263415,215430,10.72,7.79,2.94,,3086
Thailand,THA,2021-06-19,7587178,5486092,2101086,,104095,215134,10.87,7.86,3.01,,3082
Thailand,THA,2021-06-20,7679057,5526039,2153018,,91879,212990,11.0,7.92,3.08,,3051
Thailand,THA,2021-06-21,7906696,5678848,2227848,,227639,199359,11.33,8.14,3.19,,2856
Thailand,THA,2021-06-22,8148335,5844521,2303814,,241639,195360,11.67,8.37,3.3,,2799
Thailand,THA,2021-06-23,8400320,6017424,2382896,,251985,199505,12.03,8.62,3.41,,2858
Thailand,THA,2021-06-24,8657423,6206353,2451070,,257103,205394,12.4,8.89,3.51,,2943
Thailand,THA,2021-06-25,8981478,6435308,2546170,,324055,214056,12.87,9.22,3.65,,3067
Thailand,THA,2021-06-26,9055141,6475826,2579315,,73663,209709,12.97,9.28,3.7,,3004
Thailand,THA,2021-06-27,9147513,6537852,2609661,,92372,209779,13.11,9.37,3.74,,3005
Thailand,THA,2021-06-28,9416972,6721038,2695394,,269459,215754,13.49,9.63,3.86,,3091
Thailand,THA,2021-06-29,9672706,6910169,2762537,,255734,217767,13.86,9.9,3.96,,3120
Thailand,THA,2021-06-30,9927698,7110854,2816844,,254992,218197,14.22,10.19,4.04,,3126
Thailand,THA,2021-07-01,10227183,7364585,2862598,,299485,224251,14.65,10.55,4.1,,3213
Thailand,THA,2021-07-02,10572292,7640118,2932174,,345109,227259,15.15,10.95,4.2,,3256
Thailand,THA,2021-07-03,10670897,7721150,2949747,,98605,230822,15.29,11.06,4.23,,3307
Thailand,THA,2021-07-04,10777748,7804654,2973094,,106851,232891,15.44,11.18,4.26,,3337
Thailand,THA,2021-07-05,11058390,8022029,3036361,,280642,234488,15.84,11.49,4.35,,3359
Thailand,THA,2021-07-06,11328043,8245297,3082746,,269653,236477,16.23,11.81,4.42,,3388
Thailand,THA,2021-07-07,11619618,8494230,3125388,,291575,241703,16.65,12.17,4.48,,3463
Thailand,THA,2021-07-08,11975996,8800155,3175841,,356378,249830,17.16,12.61,4.55,,3579
Thailand,THA,2021-07-09,12375904,9130526,3245378,,399908,257659,17.73,13.08,4.65,,3691
Thailand,THA,2021-07-10,12469188,9213598,3255590,,93284,256899,17.86,13.2,4.66,,3681
Thailand,THA,2021-07-11,12569213,9301407,3267806,,100025,255924,18.01,13.33,4.68,,3667
Thailand,THA,2021-07-12,12908193,9598949,3309244,,338980,264258,18.49,13.75,4.74,,3786
Thailand,THA,2021-07-13,13230681,9888124,3342557,,322488,271805,18.96,14.17,4.79,,3894
Thailand,THA,2021-07-14,13533717,10163340,3370377,,303036,273443,19.39,14.56,4.83,,3918
Thailand,THA,2021-07-15,13823355,10424355,3398430,,289638,263908,19.8,14.93,4.87,,3781
Thailand,THA,2021-07-16,14130489,10697489,3432911,,307134,250655,20.24,15.33,4.92,,3591
Thailand,THA,2021-07-17,14223762,10780762,3443330,,93273,250653,20.38,15.45,4.93,,3591
Thailand,THA,2021-07-18,14298596,10850099,3448497,,74834,247055,20.49,15.54,4.94,,3539
Thailand,THA,2021-07-19,14547244,11067518,3479726,,248648,234150,20.84,15.86,4.99,,3355
Thailand,THA,2021-07-20,14805120,11292579,3512541,,257876,224920,21.21,16.18,5.03,,3222
Thailand,THA,2021-07-21,15084696,11538866,3545830,,279576,221568,21.61,16.53,5.08,,3174
Thailand,THA,2021-07-22,15388939,11805180,3583759,,304243,223655,22.05,16.91,5.13,,3204
Thailand,THA,2021-07-23,15741818,12109424,3632394,,352879,230190,22.55,17.35,5.2,,3298
Thailand,THA,2021-07-24,15869844,12226845,3642999,,128026,235155,22.74,17.52,5.22,,3369
Thailand,THA,2021-07-25,15960778,12307788,3652990,,90934,237455,22.87,17.63,5.23,,3402
Thailand,THA,2021-07-26,16099670,12429925,3669745,,138892,221775,23.07,17.81,5.26,,3177
Thailand,THA,2021-07-27,16427059,12714312,3712747,,327389,231706,23.53,18.22,5.32,,3320
Thailand,THA,2021-07-28,16591329,12858570,3732759,,164270,215233,23.77,18.42,5.35,,3084
Thailand,THA,2021-07-29,17011477,13225233,3786244,,420148,231791,24.37,18.95,5.42,,3321
Thailand,THA,2021-07-30,17491632,13640179,3851453,,480155,249973,25.06,19.54,5.52,,3581
Thailand,THA,2021-07-31,17685974,13802916,3883058,,194342,259447,25.34,19.77,5.56,,3717
Thailand,THA,2021-08-01,17866526,13955087,3911439,,180552,272250,25.6,19.99,5.6,,3900
Thailand,THA,2021-08-02,18198825,14207477,3991348,,332299,299879,26.07,20.35,5.72,,4296
Thailand,THA,2021-08-03,18578096,14492385,4085711,,379271,307291,26.62,20.76,5.85,,4402
Thailand,THA,2021-08-04,18961703,14783001,4178702,,383607,338625,27.17,21.18,5.99,,4851
Thailand,THA,2021-08-05,19632537,15180276,4277071,175190,670834,374437,28.13,21.75,6.13,0.25,5364
Thailand,THA,2021-08-06,20280108,15687291,4406723,186094,647571,398354,29.05,22.47,6.31,0.27,5707
Thailand,THA,2021-08-07,20478635,15843283,4438168,197184,198527,398952,29.34,22.7,6.36,0.28,5716
Thailand,THA,2021-08-08,20669780,15986354,4461861,221565,191145,400465,29.61,22.9,6.39,0.32,5737
Thailand,THA,2021-08-09,21171110,16336743,4566345,268022,501330,424612,30.33,23.41,6.54,0.38,6083
Thailand,THA,2021-08-10,21717954,16701428,4692030,324496,546844,448551,31.11,23.93,6.72,0.46,6426
Thailand,THA,2021-08-11,22288819,17068105,4826641,394073,570865,475302,31.93,24.45,6.91,0.56,6809
Thailand,THA,2021-08-12,22508659,17239593,4855000,414066,219840,410875,32.25,24.7,6.96,0.59,5886
Thailand,THA,2021-08-13,23192491,17696114,5033568,462809,683832,416055,33.23,25.35,7.21,0.66,5961
Thailand,THA,2021-08-14,,,,,,416246,,,,,5963
Thailand,THA,2021-08-15,23592227,17996826,5109476,485925,,417492,33.8,25.78,7.32,0.7,5981
Thailand,THA,2021-08-16,24100631,18370997,5228157,501477,508404,418503,34.53,26.32,7.49,0.72,5996
Timor,TLS,2021-04-14,2629,2629,,,,,0.2,0.2,,,
Timor,TLS,2021-04-15,,,,,,1472,,,,,1116
Timor,TLS,2021-04-16,,,,,,1472,,,,,1116
Timor,TLS,2021-04-17,,,,,,1472,,,,,1116
Timor,TLS,2021-04-18,,,,,,1472,,,,,1116
Timor,TLS,2021-04-19,,,,,,1472,,,,,1116
Timor,TLS,2021-04-20,,,,,,1472,,,,,1116
Timor,TLS,2021-04-21,,,,,,1472,,,,,1116
Timor,TLS,2021-04-22,,,,,,1472,,,,,1116
Timor,TLS,2021-04-23,,,,,,1472,,,,,1116
Timor,TLS,2021-04-24,,,,,,1472,,,,,1116
Timor,TLS,2021-04-25,,,,,,1472,,,,,1116
Timor,TLS,2021-04-26,,,,,,1472,,,,,1116
Timor,TLS,2021-04-27,,,,,,1472,,,,,1116
Timor,TLS,2021-04-28,,,,,,1472,,,,,1116
Timor,TLS,2021-04-29,,,,,,1472,,,,,1116
Timor,TLS,2021-04-30,,,,,,1472,,,,,1116
Timor,TLS,2021-05-01,,,,,,1472,,,,,1116
Timor,TLS,2021-05-02,,,,,,1472,,,,,1116
Timor,TLS,2021-05-03,30599,30599,,,,1472,2.32,2.32,,,1116
Timor,TLS,2021-05-04,,,,,,1438,,,,,1091
Timor,TLS,2021-05-05,,,,,,1405,,,,,1066
Timor,TLS,2021-05-06,,,,,,1371,,,,,1040
Timor,TLS,2021-05-07,,,,,,1337,,,,,1014
Timor,TLS,2021-05-08,,,,,,1304,,,,,989
Timor,TLS,2021-05-09,,,,,,1270,,,,,963
Timor,TLS,2021-05-10,,,,,,1236,,,,,937
Timor,TLS,2021-05-11,,,,,,1236,,,,,937
Timor,TLS,2021-05-12,,,,,,1236,,,,,937
Timor,TLS,2021-05-13,,,,,,1236,,,,,937
Timor,TLS,2021-05-14,,,,,,1236,,,,,937
Timor,TLS,2021-05-15,,,,,,1236,,,,,937
Timor,TLS,2021-05-16,,,,,,1236,,,,,937
Timor,TLS,2021-05-17,47908,47908,,,,1236,3.63,3.63,,,937
Timor,TLS,2021-05-18,,,,,,1343,,,,,1019
Timor,TLS,2021-05-19,,,,,,1449,,,,,1099
Timor,TLS,2021-05-20,,,,,,1555,,,,,1179
Timor,TLS,2021-05-21,,,,,,1662,,,,,1261
Timor,TLS,2021-05-22,,,,,,1768,,,,,1341
Timor,TLS,2021-05-23,,,,,,1874,,,,,1421
Timor,TLS,2021-05-24,,,,,,1981,,,,,1503
Timor,TLS,2021-05-25,63753,63752,1,,,1981,4.84,4.84,0.0,,1503
Timor,TLS,2021-05-26,,,,,,2066,,,,,1567
Timor,TLS,2021-05-27,,,,,,2152,,,,,1632
Timor,TLS,2021-05-28,,,,,,2237,,,,,1697
Timor,TLS,2021-05-29,,,,,,2323,,,,,1762
Timor,TLS,2021-05-30,,,,,,2408,,,,,1826
Timor,TLS,2021-05-31,,,,,,2494,,,,,1892
Timor,TLS,2021-06-01,81806,81800,6,,,2579,6.2,6.2,0.0,,1956
Timor,TLS,2021-06-02,,,,,,2442,,,,,1852
Timor,TLS,2021-06-03,,,,,,2306,,,,,1749
Timor,TLS,2021-06-04,,,,,,2169,,,,,1645
Timor,TLS,2021-06-05,,,,,,2033,,,,,1542
Timor,TLS,2021-06-06,,,,,,1896,,,,,1438
Timor,TLS,2021-06-07,,,,,,1760,,,,,1335
Timor,TLS,2021-06-08,93169,93152,17,,,1623,7.07,7.07,0.0,,1231
Timor,TLS,2021-06-09,,,,,,1746,,,,,1324
